Date,A,AG,AL,AP,AU,B,BB,BU,C,CF,CS,CU,CY,ER,FB,FG,FU,HC,I,IC,IF,IH,J,JD,JM,JR,L,LR,M,MA,ME,NI,OI,P,PB,PM,PP,RB,RI,RM,RO,RS,RU,SC,SF,SM,SN,SR,T,TA,TC,TF,V,WH,WR,WS,WT,Y,ZC,ZN
2012/1/9 00:00,0.00045977,0.000118242,0.000627549,0.000118242,-0.009327855,0.000632511,0.000118242,0.000118242,-0.00043592,0.005510302,0.000118242,-0.007334526,0.000118242,0.000782473,0.000118242,0.000118242,0.000969932,0.000118242,0.000118242,0.000118242,0.034470752,0.000118242,-0.000491642,0.000118242,0.000118242,0.000118242,0.00874036,0.000118242,-0.001696641,0.000118242,0.002472625,0.000118242,0.000118242,0.000495295,-0.006219313,0.000118242,0.000118242,-0.002621544,0.000118242,0.000118242,-0.003755477,0.000118242,-0.000812678,0.000118242,0.000118242,0.000118242,0.000118242,0.002730924,0.000118242,0.004861111,0.000118242,0.000118242,0.002881844,0.000118242,0.000118242,-0.00084246,0.000926784,-0.003524229,0.000118242,0.000678887
2012/1/10 00:00,0.004595588,0.000118242,0.009407338,0.000118242,0.005752346,0.004424779,0.000118242,0.000118242,0.002180549,0.005003574,0.000118242,0.006848081,0.000118242,0.000118242,0.000118242,0.000118242,-0.001162791,0.000118242,0.000118242,0.000118242,0.036098957,0.000118242,0.00245942,0.000118242,0.000118242,0.000118242,-0.00254842,0.000118242,0.013936098,0.000118242,-0.001057082,0.000118242,0.000118242,0.003217822,0.006258235,0.000118242,0.000118242,0.007168459,0.000118242,0.000118242,0.001884817,0.000118242,0.014233428,0.000118242,0.000118242,0.000118242,0.000118242,0.024190964,0.000118242,-0.004837595,0.000118242,0.000118242,0.001436782,0.000118242,0.000118242,-0.00084317,-0.001851852,0.006410256,0.000118242,0.012211669
2012/1/11 00:00,-0.000457457,0.000118242,0.009319664,0.000118242,0.012040939,0.001678204,0.000118242,0.000118242,0.000435161,0.004741584,0.000118242,0.017719706,0.000118242,-0.003127443,0.000118242,0.000118242,0.003492433,0.000118242,0.000118242,0.000118242,-0.006903273,0.000118242,0.012757605,0.000118242,0.000118242,0.000118242,-0.003065917,0.000118242,-0.002346631,0.000118242,0.004232804,0.000118242,0.000118242,0.002220577,0.003927987,0.000118242,0.000118242,0.002135231,0.000118242,0.000118242,0.001881271,0.000118242,0.013432237,0.000118242,0.000118242,0.000118242,0.000118242,-0.00140779,0.000118242,0.000118242,0.000118242,0.000118242,-0.00286944,0.000118242,0.000118242,-0.001265823,0.000118242,0.001757083,0.000118242,0.010723861
2012/1/12 00:00,-0.003432494,0.000118242,-0.001846722,0.000118242,0.002320048,0.001465969,0.000118242,0.000118242,0.003044802,0.005663049,0.000118242,0.00949701,0.000118242,0.00745098,0.000118242,0.000118242,-0.00328693,0.000118242,0.000118242,0.000118242,0.000118242,0.000118242,0.000968992,0.000118242,0.000118242,0.000118242,0.000512558,0.000118242,-0.009744624,0.000118242,-0.002107482,0.000118242,0.000118242,-0.00418513,0.00423867,0.000118242,0.000118242,-0.000236742,0.000118242,0.000118242,-0.001669101,0.000118242,0.001582591,0.000118242,0.000118242,0.000118242,0.000118242,0.008302005,0.000118242,-0.005787037,0.000118242,0.000118242,0.000719424,0.000118242,0.000118242,0.00295733,-0.000463822,-0.004385003,0.000118242,0.006962865
2012/1/13 00:00,-0.008495982,0.000118242,-0.000308356,0.000118242,-0.000979287,-0.009201171,0.000118242,0.000118242,-0.007372073,-0.007977475,0.000118242,0.010452962,0.000118242,-0.002335539,0.000118242,0.000118242,-0.004849661,0.000118242,0.000118242,0.000118242,-0.014474975,0.000118242,-0.012100678,0.000118242,0.000118242,0.000118242,0.00204918,0.000118242,-0.011537156,0.000118242,-0.00563182,0.000118242,0.000118242,-0.00618047,0.005844156,0.000118242,0.000118242,0.001420791,0.000118242,0.000118242,-0.008568443,0.000118242,-0.010468102,0.000118242,0.000118242,0.000118242,0.000118242,-0.00248563,0.000118242,0.003026775,0.000118242,0.000118242,-0.004313444,0.000118242,0.000118242,-0.0084246,-0.012529002,-0.008588417,0.000118242,0.011853803
2012/1/16 00:00,-0.013663733,0.000118242,0.000308452,0.000118242,-0.004455666,-0.010552976,0.000118242,0.000118242,-0.00436872,0.000118242,0.000118242,0.005689655,0.000118242,-0.001560671,0.000118242,0.000118242,0.006042885,0.000118242,0.000118242,0.000118242,-0.024147374,0.000118242,0.001959824,0.000118242,0.000118242,0.000118242,-0.011758691,0.000118242,-0.013731548,0.000118242,0.003893805,0.000118242,0.000118242,-0.014925373,-0.004519045,0.000118242,0.000118242,0.002601088,0.000118242,0.000118242,-0.009274874,0.000118242,0.021157685,0.000118242,0.000118242,0.000118242,0.000118242,0.002180346,0.000118242,0.008588672,0.000118242,0.000118242,-0.010830325,0.000118242,0.000118242,-0.012744265,-0.016447368,-0.013105287,0.000118242,-0.003579564
2012/1/17 00:00,0.005869923,0.000118242,0.00955905,0.000118242,0.013784872,0.003199659,0.000118242,0.000118242,0.007459412,0.006622517,0.000118242,0.027430139,0.000118242,0.007424775,0.000118242,0.000118242,0.009494284,0.000118242,0.000118242,0.000118242,0.068112245,0.000118242,0.009779951,0.000118242,0.000118242,0.000118242,0.022762545,0.000118242,0.012530456,0.000118242,0.010930889,0.000118242,0.000118242,0.008333333,0.013618677,0.000118242,0.000118242,0.012971698,0.000118242,0.000118242,0.003829787,0.000118242,0.026192338,0.000118242,0.000118242,0.000118242,0.000118242,0.002797203,0.000118242,0.014729574,0.000118242,0.000118242,0.019708029,0.000118242,0.007921267,0.006024096,0.017677974,0.007652487,0.000118242,0.014043109
2012/1/18 00:00,-0.003034547,0.000118242,0.000118242,0.000118242,-0.003296348,-0.002338933,0.000118242,0.000118242,-0.00043554,0.002114662,0.000118242,-0.008009344,0.000118242,-0.009309542,0.000118242,0.000118242,0.003262956,0.000118242,0.000118242,0.000118242,-0.02818247,0.000118242,-0.000484262,0.000118242,0.000118242,0.000118242,0.009610521,0.000118242,-0.005500172,0.000118242,0.003487967,0.000118242,0.000118242,-0.008014025,0.007677543,0.000118242,0.000118242,0.001396973,0.000118242,0.000118242,-0.003179313,0.000118242,0.011619048,0.000118242,0.000118242,0.000118242,0.000118242,0.001084767,0.000118242,0.004536176,0.000118242,0.000118242,0.00071582,0.000118242,0.012145749,-0.006843456,-0.005633803,-0.00580746,0.000118242,-0.001288245
2012/1/19 00:00,0.00421447,0.000118242,-0.000305437,0.000118242,0.005994389,0.00511509,0.000118242,0.000118242,0.000118242,-0.001172333,0.000118242,0.018671152,0.000118242,-0.001566171,0.000118242,0.000118242,-0.002295772,0.000118242,0.000118242,0.000118242,0.019251249,0.000118242,0.003875969,0.000118242,0.000118242,0.000118242,0.000501002,0.000118242,0.006567577,0.000118242,0.023635732,0.000118242,0.000118242,0.007826306,0.015873016,0.000118242,0.000118242,0.002092537,0.000118242,0.000118242,0.007016798,0.000118242,0.0146865,0.000118242,0.000118242,0.000118242,0.000118242,0.002167183,0.000118242,0.001806277,0.000118242,0.000118242,-0.003576538,0.000118242,-0.005176471,-0.002583979,0.005665722,0.00651539,0.000118242,0.009996775
2012/1/20 00:00,0.008859874,0.000118242,0.001833181,0.000118242,-0.00325819,0.001908397,0.000118242,0.000118242,0.003921569,0.00399061,0.000118242,0.002642008,0.000118242,0.005098039,0.000118242,0.000118242,-0.001917546,0.000118242,0.000118242,0.000118242,0.011011091,0.000118242,-0.000482625,0.000118242,0.000118242,0.000118242,0.015022534,0.000118242,0.012706044,0.000118242,0.006451613,0.000118242,0.000118242,0.00751503,0.0075,-0.006759802,0.000118242,0.003016241,0.000118242,0.000118242,0.002533784,0.000118242,0.036927074,0.000118242,0.000118242,0.000118242,0.000118242,0.017299969,0.000118242,0.01262114,0.000118242,0.000118242,0.012203877,0.000118242,-0.000236518,0.006044905,0.000118242,0.010491071,0.000118242,0.012452107
2012/1/30 00:00,-0.003466605,0.000118242,-0.007319305,0.000118242,0.040168448,0.005291005,0.000118242,0.000118242,0.009982639,0.005143792,0.000118242,-0.006587615,0.000118242,0.001170503,0.000118242,0.000118242,0.003458213,0.000118242,0.000118242,0.000118242,-0.018522935,0.000118242,0.008208595,0.000118242,0.000118242,0.000118242,0.007400099,0.000118242,0.002373686,0.000118242,0.006072874,0.000118242,0.000118242,-0.002237693,0.000118242,0.006805808,0.000118242,-0.000693963,0.000118242,0.000118242,-0.001474305,0.000118242,-0.026485326,0.000118242,0.000118242,0.000118242,0.000118242,-0.010021257,0.000118242,0.009793011,0.000118242,0.000118242,-0.00070922,0.000118242,0.000118242,0.01416309,-0.000938967,-0.000883587,0.000118242,0.005361085
2012/1/31 00:00,0.002087199,0.000118242,0.001843318,0.000118242,0.00512443,-0.004421053,0.000118242,0.000118242,0.004297379,0.003023959,0.000118242,0.004973475,0.000118242,-0.003507405,0.000118242,0.000118242,0.020486311,0.000118242,0.000118242,0.000118242,0.002753928,0.000118242,0.00335249,0.000118242,0.000118242,0.000118242,0.008325171,0.000118242,-0.004397835,0.000118242,0.008718981,0.000118242,0.000118242,-0.006229753,0.00248139,-0.008562416,0.000118242,-0.005324074,0.000118242,0.000118242,-0.003163889,0.000118242,0.017647059,0.000118242,0.000118242,0.000118242,0.000118242,0.002147239,0.000118242,0.008595989,0.000118242,0.000118242,0.000118242,0.000118242,0.000118242,0.087600508,0.00093985,-0.00508512,0.000118242,0.007841907
2012/2/1 00:00,0.014579958,0.000118242,-0.005519779,0.000118242,-0.002675906,0.019242969,0.000118242,0.000118242,-0.002139495,-0.00255102,0.000118242,-0.018475751,0.000118242,-0.000391083,0.000118242,0.000118242,0.000118242,0.000118242,0.000118242,0.000118242,-0.014620355,0.000118242,-0.007159905,0.000118242,0.000118242,0.000118242,-0.005342399,0.000118242,0.008834523,0.000118242,-0.003989362,0.000118242,0.000118242,0.004262788,-0.010210396,0.001818182,0.000118242,-0.002792646,0.000118242,0.000118242,0.00232755,0.000118242,-0.014450867,0.000118242,0.000118242,0.000118242,0.000118242,-0.004132231,0.000118242,-0.006118881,0.000118242,0.000118242,-0.002838893,0.000118242,0.000118242,-0.001167315,0.000118242,0.003555556,0.000118242,-0.018051665
2012/2/2 00:00,0.005474453,0.000118242,0.003391921,0.000118242,0.007823312,0.00186722,0.000118242,0.000118242,-0.000857633,-0.001860033,0.000118242,0.006386555,0.000118242,0.003521127,0.000118242,0.000118242,0.000375235,0.000118242,0.000118242,0.000118242,0.019427822,0.000118242,0.000961538,0.000118242,0.000118242,0.000118242,0.000118242,0.000118242,0.002020882,0.000118242,-0.005006676,0.000118242,0.000118242,0.010237203,0.00812754,-0.000907441,0.000118242,0.007701284,0.000118242,0.000118242,0.003799873,0.000118242,0.002016129,0.000118242,0.000118242,0.000118242,0.000118242,0.002612571,0.000118242,-0.00703606,0.000118242,0.000118242,0.002846975,0.000118242,0.000118242,0.002726919,0.002347418,0.006864482,0.000118242,0.010776545
2012/2/3 00:00,-0.005217786,0.000118242,-0.004917025,0.000118242,0.004876135,0.001035411,0.000118242,0.000118242,0.008154506,0.002562311,0.000118242,-0.001002004,0.000118242,0.014814815,0.000118242,0.000118242,-0.003188297,0.000118242,0.000118242,0.000118242,0.008764876,0.000118242,0.000960615,0.000118242,0.000118242,0.000118242,0.006347656,0.000118242,-0.001344538,0.000118242,-0.003690037,0.000118242,0.000118242,-0.000988631,0.00124031,0.00181653,0.000118242,0.003242242,0.000118242,0.000118242,0.00168244,0.000118242,0.014450338,0.000118242,0.000118242,0.000118242,0.000118242,0.000766401,0.000118242,0.005314438,0.000118242,0.000118242,0.019162527,0.000118242,0.006387509,0.000118242,0.004215457,0.001099626,0.000118242,0.000627156
2012/2/6 00:00,0.008893957,0.000118242,0.001544163,0.000118242,-0.014641084,-0.004757964,0.000118242,0.000118242,0.007662835,0.01277881,0.000118242,0.01186894,0.000118242,0.032654629,0.000118242,0.000118242,0.001881468,0.000118242,0.000118242,0.000118242,-0.0018334,0.000118242,0.012955854,0.000118242,0.000118242,0.000118242,0.005822416,0.000118242,0.020531807,0.000118242,0.017171717,0.000118242,0.000118242,0.010390896,0.006193868,0.006346328,0.000118242,-0.000461681,0.000118242,0.000118242,0.009447827,0.000118242,0.031554273,0.000118242,0.000118242,0.000118242,0.000118242,0.005820187,0.000118242,0.012334802,0.000118242,0.000118242,-0.000696379,0.000118242,0.000118242,0.006216006,0.003731343,0.01142355,0.000118242,0.015042306
2012/2/7 00:00,-0.004068716,0.000118242,-0.00431699,0.000118242,-0.001981151,0.010184993,0.000118242,0.000118242,0.003379806,0.028217481,0.000118242,-0.008260367,0.000118242,-0.006696429,0.000118242,0.000118242,0.001126761,0.000118242,0.000118242,0.000118242,-0.016051749,0.000118242,-0.009000474,0.000118242,0.000118242,0.000118242,-0.007718283,0.000118242,-0.00560686,0.000118242,-0.004965243,0.000118242,0.000118242,-0.004162586,-0.012003693,-0.005405405,0.000118242,-0.012933025,0.000118242,0.000118242,-0.00374376,0.000118242,-0.008914525,0.000118242,0.000118242,0.000118242,0.000118242,0.000304553,0.000118242,-0.009138381,0.000118242,0.000118242,-0.011149826,0.000118242,-0.000940291,-0.007335907,-0.000929368,-0.003258036,0.000118242,-0.011423279
2012/2/8 00:00,0.006128007,0.000118242,0.007122948,0.000118242,0.014264243,0.004115226,0.000118242,0.000118242,0.005894737,0.006024096,0.000118242,0.022655339,0.000118242,0.005243446,0.000118242,0.000118242,0.006002626,0.000118242,0.000118242,0.000118242,0.02929957,0.000118242,0.009082218,0.000118242,0.000118242,0.000118242,0.016042781,0.000118242,0.007628524,0.000118242,0.005322688,0.000118242,0.000118242,0.011802311,0.011838006,0.00317029,0.000118242,0.01474029,0.000118242,0.000118242,0.008559499,0.000118242,0.028924162,0.000118242,0.000118242,0.000118242,0.000118242,0.006850358,0.000118242,0.013833992,0.000118242,0.000118242,0.010570825,0.000118242,0.000118242,0.004667445,0.000118242,0.013510569,0.000118242,0.01623985
2012/2/9 00:00,-0.003158132,0.000118242,0.001537515,0.000118242,-0.007185595,-0.006967213,0.000118242,0.000118242,-0.003348681,-0.010201819,0.000118242,-0.000651572,0.000118242,-0.007824143,0.000118242,0.000118242,0.002237554,0.000118242,0.000118242,0.000118242,-0.001498186,0.000118242,-0.013263856,0.000118242,0.000118242,0.000118242,-0.015311005,0.000118242,-0.006912442,0.000118242,-0.027465255,0.000118242,0.000118242,0.001944107,-0.009852217,-0.004514673,0.000118242,-0.009222965,0.000118242,0.000118242,-0.002483958,0.000118242,-0.012855674,0.000118242,0.000118242,0.000118242,0.000118242,0.002570305,0.000118242,-0.008447044,0.000118242,0.000118242,-0.014644351,0.000118242,0.000118242,-0.003484321,-0.002790698,-0.00172006,0.000118242,-0.007682852
2012/2/10 00:00,-0.006562571,0.000118242,0.002456248,0.000118242,-0.005604213,-0.005158894,0.000118242,0.000118242,0.000839983,-0.005825678,0.000118242,0.003422983,0.000118242,-0.005257229,0.000118242,0.000118242,0.002604651,0.000118242,0.000118242,0.000118242,-0.00015794,0.000118242,-0.003840614,0.000118242,0.000118242,0.000118242,-0.006316812,0.000118242,-0.011269473,0.000118242,-0.002381763,0.000118242,0.000118242,-0.006791171,-0.000621891,-0.002267574,0.000118242,-0.002559926,0.000118242,0.000118242,-0.004980286,0.000118242,-0.016669561,0.000118242,0.000118242,0.000118242,0.000118242,0.000754034,0.000118242,0.001747488,0.000118242,0.000118242,-0.002123142,0.000118242,0.000118242,-0.011655012,-0.007929104,-0.007107474,0.000118242,-0.00092908
2012/2/13 00:00,0.006833713,0.000118242,-0.002143951,0.000118242,-0.001529312,0.003318814,0.000118242,0.000118242,0.002098196,0.00090151,0.000118242,-0.012833008,0.000118242,0.005285013,0.000118242,0.000118242,-0.000371126,0.000118242,0.000118242,0.000118242,-0.000473896,0.000118242,-0.001927711,0.000118242,0.000118242,0.000118242,0.000977995,0.000118242,0.011733155,0.000118242,0.000682128,0.000118242,0.000118242,0.00976801,-0.003422526,0.003636364,0.000118242,-0.005832944,0.000118242,0.000118242,0.018769552,0.000118242,0.002825358,0.000118242,0.000118242,0.000118242,0.000118242,0.001959011,0.000118242,-0.002616659,0.000118242,0.000118242,0.005673759,0.000118242,0.000118242,0.007075472,0.005171603,0.012147505,0.000118242,-0.008369498
2012/2/14 00:00,-0.000226244,0.000118242,-0.004604052,0.000118242,-0.006410256,0.002687616,0.000118242,0.000118242,-0.006281407,-0.004278316,0.000118242,-0.011354287,0.000118242,-0.003755163,0.000118242,0.000118242,0.001299425,0.000118242,0.000118242,0.000118242,-0.000632161,0.000118242,-0.003862868,0.000118242,0.000118242,0.000118242,-0.004396678,0.000118242,0.003644798,0.000118242,-0.016019087,0.000118242,0.000118242,-0.00120919,-0.012176085,-0.000905797,0.000118242,-0.00211218,0.000118242,0.000118242,-0.002456499,0.000118242,-0.004930446,0.000118242,0.000118242,0.000118242,0.000118242,-0.004963152,0.000118242,-0.001749016,0.000118242,0.000118242,-0.009167842,0.000118242,0.000118242,-0.005854801,-0.002338634,-0.00235748,0.000118242,-0.003751172
2012/2/15 00:00,-0.001131478,0.000118242,0.000308356,0.000118242,0.005366828,0.000824742,0.000118242,0.000118242,-0.002107038,-0.000904568,0.000118242,0.005825566,0.000118242,0.000118242,0.000118242,0.000118242,-0.000185391,0.000118242,0.000118242,0.000118242,0.01154424,0.000118242,-0.001454193,0.000118242,0.000118242,0.000118242,-0.001962709,0.000118242,-0.001320568,0.000118242,0.003810184,0.000118242,0.000118242,0.000242131,0.004424779,-0.003173164,0.000118242,-0.014816557,0.000118242,0.000118242,0.000118242,0.000118242,0.014510706,0.000118242,0.000118242,0.000118242,0.000118242,0.000453446,0.000118242,-0.011169514,0.000118242,0.000118242,-0.009964413,0.000118242,-0.000235294,-0.004711425,-0.000468823,-0.000214823,0.000118242,0.000627549
2012/2/16 00:00,-0.004304486,0.000118242,-0.005856967,0.000118242,-0.003890056,-0.011124845,0.000118242,0.000118242,0.000118242,-0.020597555,0.000118242,-0.020188648,0.000118242,-0.009423294,0.000118242,0.000118242,-0.003708511,0.000118242,0.000118242,0.000118242,-0.005706246,0.000118242,-0.007281553,0.000118242,0.000118242,0.000118242,-0.018190757,0.000118242,0.000118242,0.000118242,0.010006901,0.000118242,0.000118242,-0.005325587,-0.018565135,0.000454752,0.000118242,-0.004774409,0.000118242,0.000118242,-0.007592859,0.000118242,-0.03610675,0.000118242,0.000118242,0.000118242,0.000118242,-0.007251851,0.000118242,-0.019712071,0.000118242,0.000118242,-0.011502516,0.000118242,-0.021181454,-0.003944773,-0.002345216,-0.00601633,0.000118242,-0.021323299
2012/2/17 00:00,0.005688282,0.000118242,0.003100775,0.000118242,0.007211881,0.003333333,0.000118242,0.000118242,0.001266892,0.003235498,0.000118242,0.009120081,0.000118242,0.00456621,0.000118242,0.000118242,-0.000558347,0.000118242,0.000118242,0.000118242,0.002279874,0.000118242,-0.000977995,0.000118242,0.000118242,0.000118242,0.010015023,0.000118242,0.013884298,0.000118242,0.000683293,0.000118242,0.000118242,0.008274519,0.000320616,0.000118242,0.000118242,-0.002878388,0.000118242,0.000118242,0.007237386,0.000118242,0.008324285,0.000118242,0.000118242,0.000118242,0.000118242,0.004413331,0.000118242,0.007004067,0.000118242,0.000118242,0.001454545,0.000118242,0.000118242,0.00990099,0.00329102,0.010808474,0.000118242,-0.001922461
2012/2/20 00:00,0.00158371,0.000118242,-0.002472952,0.000118242,0.001103753,0.000118242,0.000118242,0.000118242,0.006326445,-0.003225063,0.000118242,-0.006861925,0.000118242,0.008333333,0.000118242,0.000118242,-0.000744879,0.000118242,0.000118242,0.000118242,0.001019688,0.000118242,0.003426334,0.000118242,0.000118242,0.000118242,0.005453644,0.000118242,0.001630258,0.000118242,-0.003755548,0.000118242,0.000118242,0.005792904,0.005448718,0.001363636,0.000118242,0.00505172,0.000118242,0.000118242,0.00246356,0.000118242,0.013280689,0.000118242,0.000118242,0.000118242,0.000118242,0.003939394,0.000118242,0.002692394,0.000118242,0.000118242,-0.005809731,0.000118242,-0.010819909,0.009411765,0.003280225,0.002566296,0.000118242,0.001926164
2012/2/21 00:00,0.005647165,0.000118242,0.002788968,0.000118242,0.005258248,0.0035299,0.000118242,0.000118242,-0.001257334,0.003697712,0.000118242,0.011964948,0.000118242,0.000375657,0.000118242,0.000118242,-0.000186359,0.000118242,0.000118242,0.000118242,0.006425325,0.000118242,0.005365854,0.000118242,0.000118242,0.000118242,0.013313609,0.000118242,0.003255208,0.000118242,0.005140507,0.000118242,0.000118242,0.003839693,0.008606949,-0.000907853,0.000118242,0.011967449,0.000118242,0.000118242,0.006348556,0.000118242,0.02408785,0.000118242,0.000118242,0.000118242,0.000118242,0.001961968,0.000118242,0.00425151,0.000118242,0.000118242,0.010956903,0.000118242,0.004861449,-0.000777001,-0.002802429,0.002773038,0.000118242,0.011214354
2012/2/22 00:00,-0.004267745,0.000118242,0.004326329,0.000118242,0.007396158,-0.002276019,0.000118242,0.000118242,-0.003776752,0.002532811,0.000118242,0.007327227,0.000118242,0.00713481,0.000118242,0.000118242,-0.000186393,0.000118242,0.000118242,0.000118242,0.010510744,0.000118242,0.002911208,0.000118242,0.000118242,0.000118242,-0.000973236,0.000118242,-0.004542505,0.000118242,0.005114218,0.000118242,0.000118242,0.000118242,0.000118242,0.001363017,0.000118242,0.005439924,0.000118242,0.000118242,0.001221001,0.000118242,0.00657212,0.000118242,0.000118242,0.000118242,0.000118242,0.0006025,0.000118242,-0.000668449,0.000118242,0.000118242,0.003612717,0.000118242,-0.001693275,0.00311042,0.003278689,-0.001276324,0.000118242,0.002851711
2012/2/23 00:00,0.000225581,0.000118242,-0.001538462,0.000118242,0.011920049,-0.001866445,0.000118242,0.000118242,0.00168492,-0.006660542,0.000118242,-0.001157216,0.000118242,-0.003355705,0.000118242,0.000118242,-0.001118568,0.000118242,0.000118242,0.000118242,0.003929424,0.000118242,-0.000967586,0.000118242,0.000118242,0.000118242,-0.00243546,0.000118242,0.002933507,0.000118242,-0.002374491,0.000118242,0.000118242,-0.000239063,0.00505689,-0.001361162,0.000118242,-0.003293343,0.000118242,0.000118242,0.000406504,0.000118242,0.004639175,0.000118242,0.000118242,0.000118242,0.000118242,-0.001053741,0.000118242,-0.006688963,0.000118242,0.000118242,-0.005759539,0.000118242,0.030288345,0.001162791,0.002334267,0.001490948,0.000118242,0.002527646
2012/2/24 00:00,0.00090212,0.000118242,-0.004006163,0.000118242,-0.000717261,0.000207771,0.000118242,0.000118242,0.001682086,-0.004855491,0.000118242,-0.013240649,0.000118242,-0.001122334,0.000118242,0.000118242,0.005039194,0.000118242,0.000118242,0.000118242,0.020107444,0.000118242,0.000118242,0.000118242,0.000118242,0.000118242,0.003417969,0.000118242,0.000324992,0.000118242,-0.007480449,0.000118242,0.000118242,-0.00191296,0.005660377,0.000118242,0.000118242,-0.000708048,0.000118242,0.000118242,-0.000406339,0.000118242,-0.000684112,0.000118242,0.000118242,0.000118242,0.000118242,0.000753466,0.000118242,0.004040404,0.000118242,0.000118242,-0.002896452,0.000118242,-0.019755409,-0.005807201,-0.002794597,-0.004466185,0.000118242,-0.00378191
2012/2/27 00:00,0.002253267,0.000118242,0.005878713,0.000118242,-0.0036717,0.004985459,0.000118242,0.000118242,0.006297229,0.004879182,0.000118242,0.013082858,0.000118242,0.002621723,0.000118242,0.000118242,0.000185701,0.000118242,0.000118242,0.000118242,0.003987361,0.000118242,0.007748184,0.000118242,0.000118242,0.000118242,0.010218978,0.000118242,0.009096816,0.000118242,-0.004796163,0.000118242,0.000118242,0.004791567,0.008755472,0.000118242,0.000118242,0.010392064,0.000118242,0.000118242,0.003252033,0.000118242,-0.010439843,0.000118242,0.000118242,0.000118242,0.000118242,0.006474928,0.000118242,0.01363738,0.000118242,0.000118242,0.007262164,0.000118242,0.004318618,0.000778816,0.000118242,0.005767998,0.000118242,0.009174312
2012/2/28 00:00,0.006070144,0.000118242,0.000922793,0.000118242,0.002632308,0.003927243,0.000118242,0.000118242,0.005423446,0.008786127,0.000118242,0.010927152,0.000118242,0.002614867,0.000118242,0.000118242,-0.000371333,0.000118242,0.000118242,0.000118242,-0.000374672,0.000118242,0.001922153,0.000118242,0.000118242,0.000118242,0.001445087,0.000118242,0.009658725,0.000118242,0.005851979,0.000118242,0.000118242,0.005484025,0.01115933,0.000118242,0.000118242,0.00397382,0.000118242,0.000118242,0.00445705,0.000118242,0.014008993,0.000118242,0.000118242,0.000118242,0.000118242,0.000299222,0.000118242,0.001985002,0.000118242,0.000118242,0.006488825,0.000118242,0.002866699,0.007782101,0.001868286,0.005734919,0.000118242,0.010971787
2012/2/29 00:00,-0.002681564,0.000118242,-0.001229256,0.000118242,0.008014371,-0.004941322,0.000118242,0.000118242,0.004564315,0.004354802,0.000118242,0.000163773,0.000118242,0.007824143,0.000118242,0.000118242,0.008172363,0.000118242,0.000118242,0.000118242,-0.006446777,0.000118242,0.002877698,0.000118242,0.000118242,0.000118242,-0.000962001,0.000118242,0.000637755,0.000118242,0.018480493,0.000118242,0.000118242,-0.00308276,0.00030656,0.016810541,0.000118242,0.001164144,0.000118242,0.000118242,0.001008471,0.000118242,0.003922906,0.000118242,0.000118242,0.000118242,0.000118242,-0.001645229,0.000118242,-0.001760951,0.000118242,0.000118242,-0.002148997,0.000118242,0.005240591,0.018532819,0.007925408,-0.002534319,0.000118242,0.000930233
2012/3/1 00:00,-0.005825678,0.000118242,-0.003384615,0.000118242,-0.040904729,0.000206911,0.000118242,0.000118242,-0.004130525,-0.005705157,0.000118242,-0.012772229,0.000118242,-0.006284658,0.000118242,0.000118242,-0.003316139,0.000118242,0.000118242,0.000118242,-0.004451486,0.000118242,-0.008608321,0.000118242,0.000118242,0.000118242,-0.001444391,0.000118242,-0.006692161,0.000118242,-0.001344086,0.000118242,0.000118242,-0.013082778,-0.016242721,-0.006702413,0.000118242,-0.004418605,0.000118242,0.000118242,-0.006044731,0.000118242,-0.013421679,0.000118242,0.000118242,0.000118242,0.000118242,-0.004644195,0.000118242,0.003307607,0.000118242,0.000118242,0.005743001,0.000118242,-0.004265403,-0.003790751,-0.005550416,-0.011645141,0.000118242,-0.015489467
2012/3/2 00:00,0.005859815,0.000118242,0.004631059,0.000118242,0.001886631,-0.000827472,0.000118242,0.000118242,-0.000829531,-0.001147579,0.000118242,0.017249959,0.000118242,0.004464286,0.000118242,0.000118242,0.000924214,0.000118242,0.000118242,0.000118242,0.017279272,0.000118242,0.008200675,0.000118242,0.000118242,0.000118242,0.014946962,0.000118242,0.013153673,0.000118242,0.016823688,0.000118242,0.000118242,0.00626657,0.009968847,0.008547009,0.000118242,0.004204625,0.000118242,0.000118242,0.003446179,0.000118242,0.010848975,0.000118242,0.000118242,0.000118242,0.000118242,0.001505117,0.000118242,0.013406593,0.000118242,0.000118242,0.009992862,0.000118242,0.008567349,0.014840183,0.009302326,0.005569837,0.000118242,0.011642542
2012/3/5 00:00,0.000118242,0.000118242,-0.002151199,0.000118242,-0.004764758,0.004140787,0.000118242,0.000118242,-0.00124533,0.012867647,0.000118242,-0.002282733,0.000118242,-0.002222222,0.000118242,0.000118242,0.001292705,0.000118242,0.000118242,0.000118242,-0.005885421,0.000118242,-0.011483254,0.000118242,0.000118242,0.000118242,-0.005700713,0.000118242,0.008233059,0.000118242,-0.00198544,0.000118242,0.000118242,0.000958084,-0.004935225,-0.000892061,0.000118242,-0.007443592,0.000118242,0.000118242,-0.001414141,0.000118242,-0.014650767,0.000118242,0.000118242,0.000118242,0.000118242,-0.004959423,0.000118242,-0.001518109,0.000118242,0.000118242,-0.004946996,0.000118242,-0.016517225,0.002624672,-0.001382488,0.001491265,0.000118242,-0.003421462
