Date,Finance,Agricultural Extra,Precious,Metal,Black,Non-Metal Meterial, Energy,Chemical,Cereals,Oil,Soft
2013/2/27 00:00,0.00896826,0,0.022022099,0.022006695,0.023950739,0.013579975,0,0.018258983,-0.0085567,0.018599338,0.007076937
2013/2/28 00:00,0.035090431,0,-0.010386628,-0.001034538,0.030636194,0.025069792,0,0.039731717,0.004901025,-0.071327257,0.015364719
2013/3/1 00:00,-0.004405615,0,-0.024583978,-0.047469702,-0.024746295,-0.014004197,0,-0.063699368,-0.007243748,0.013489242,-0.000100183
2013/3/4 00:00,-0.044476112,0,0.004336701,-0.032160338,-0.067400531,-0.040029872,0,-0.042703022,-0.012426978,0.005494726,0.003205081
2013/3/5 00:00,0.026687598,0,0.012940623,0.02537279,0.026755292,0.011899003,0,0.03326178,0.010403284,0.027538069,0.010540535
2013/3/6 00:00,0.012232416,0,-0.007958509,-0.004678792,-0.008263976,-0.004277117,0,-0.00744497,-0.003873029,-0.010071956,-0.000329232
2013/3/7 00:00,-0.01223565,0,0.00421328,-0.009829726,-0.057516567,-0.006078259,0,-0.04691921,-0.007415259,-0.023609852,-0.008075476
2013/3/8 00:00,-0.001529286,0,-0.010356203,0.011701573,-0.050216184,-0.009222661,0,0.003750345,-0.001775943,0.062550487,0.015012043
2013/3/11 00:00,-0.007275234,0,0.012092646,-0.022330663,-0.010530803,-0.011280401,0,-0.007213715,-0.004640878,-0.069201906,-0.004322762
2013/3/12 00:00,-0.015351385,0,-0.009341198,-0.014662967,0.002808313,-0.016510795,0,-0.065346653,-0.005894002,-0.047358034,-0.007150369
2013/3/13 00:00,-0.009323096,0,0.013415958,0.027272743,-0.064140843,-0.023282081,0,-0.017254527,0.006672501,-0.031641216,0.014391403
2013/3/14 00:00,-0.001815598,0,-0.015830848,-0.005217912,-0.069130372,-0.01426271,0,-0.003460712,-0.007848518,-0.051696597,-0.007737657
2013/3/15 00:00,0.001739818,0,0.006500063,0.007380051,0.08404431,0.02108398,0,0.060015569,0.008940182,0.063147948,0.008461273
2013/3/18 00:00,-0.008920818,0,-0.008396019,-0.091984171,-0.014289519,-0.019297555,0,-0.077646542,0.010981187,-0.077485837,-0.006303123
2013/3/19 00:00,0.007567309,0,0.011545653,-0.006735946,0.030157462,0.018792613,0,0.040997478,0.018950916,0.031626457,0.003750402
2013/3/20 00:00,0.031702111,0,0.003364418,0.020246963,0.033194986,0.021690433,0,0.014281598,0.00245341,0.000295407,0.01136572
2013/3/21 00:00,0.002681992,0,-0.002945803,0.015550883,0.00305443,0.004670991,0,0.011958158,0.003514837,0.06053357,0.002413401
2013/3/22 00:00,0.003362629,0,0.005420938,-0.013507143,-0.022414627,-0.008616649,0,-0.036548837,-0.004520133,-0.025700766,-0.008570049
2013/3/25 00:00,-0.001218676,0,-0.012225488,0.018907531,0.003787784,0.003380663,-0.002148018,0.005525475,-0.001957228,0.012910451,-0.002998264
2013/3/26 00:00,-0.01914131,0,-0.005274616,-0.010732275,-0.010206008,-0.019780954,0,-0.023706871,-0.007875304,0.001348191,-5.86175E-05
2013/3/27 00:00,0.00046649,0,-0.026534021,-0.025541825,-0.009084085,-0.003568187,0,-0.018740579,-0.003880062,0.021455395,-0.002763746
2013/3/28 00:00,-0.025955859,0,0.021783984,-0.007014921,-0.04785353,-0.015604286,0,-0.032296877,-0.001314823,-0.053898179,-0.006764932
2013/3/29 00:00,-0.009175044,0,-0.021718811,-0.020789713,-0.036154543,0.002479404,0,0.001884329,-0.010191782,-0.060150806,-0.002102383
2013/4/1 00:00,-0.000241565,0,-0.017742522,-0.036900864,-0.060437429,-0.02977753,0,-0.080392015,-0.027435389,-0.082087809,-0.009620486
2013/4/2 00:00,0.00910116,0,0.007028418,0.030946578,0.066470319,0.017193906,0,0.044609296,-0.00977693,0.036103641,-0.000493097
2013/4/3 00:00,-0.010854817,0,-0.060784031,-0.037157489,-0.003311445,0.005147927,0,-0.01102875,-0.038703108,-0.033807604,0.002233432
2013/4/8 00:00,-0.005971113,0,0.024066784,0.034536438,0.022914087,0.01674346,0,0.023409491,-0.009341395,0.022903026,0.012998669
2013/4/9 00:00,0.006818735,0,0.00457028,0.025195923,0.002529987,0.006304146,0,-0.008039142,-0.000704937,0.010040503,-0.004259884
2013/4/10 00:00,0.000161251,0,0.022856602,0.001602056,-0.028104867,-0.010856852,0,0.032479838,0.010356862,0.047585339,0.009703675
2013/4/11 00:00,-0.003466344,0,-0.036809924,-0.009952526,-0.023045554,-0.013541148,0,-0.032778302,-0.026127883,-0.046610417,-0.007258405
2013/4/12 00:00,-0.004287332,0,0.002742589,0.001643611,0.007138603,0.001318835,0,-0.015116836,-0.007275153,-0.004136773,-0.006118823
2013/4/15 00:00,-0.008367861,0,-0.109067904,-0.096394,-0.086899717,-0.034851189,0,-0.118830393,-0.025753012,-0.051371623,-0.003695982
2013/4/16 00:00,0.003604785,0,-0.165611949,0.005534639,0.009407201,-0.000387267,0,-0.039761116,-0.00284163,-0.009253956,-0.002671457
2013/4/17 00:00,0.001632653,0,-0.023006658,-0.020332605,-0.041593103,-0.042769318,0,-0.045814128,0.002103778,-0.010189522,-0.000129468
2013/4/18 00:00,0.001958065,0,-0.008826743,-0.076896518,-0.017222201,0.008208955,0,-0.061478351,0.01122994,-0.030678852,0.003064544
2013/4/19 00:00,0.032163505,0,0.040130021,0.04271491,0.026275097,0.022417339,0,0.08265069,-0.014180125,1.76179E-05,-0.023700486
2013/4/22 00:00,-0.001341117,0,-0.009581456,-0.056663204,-0.043285799,-0.014097609,0,-0.059177235,-0.05604926,-0.071417838,-0.018308889
2013/4/23 00:00,-0.032940991,0,-0.039274807,0.004126757,-0.055923092,-0.016995536,0,-0.030242001,-0.002763882,0.026188115,-0.01279572
2013/4/24 00:00,0.018052606,0,0.033679217,0.054362496,0.03962645,0.006922763,0,0.05695887,0.003056616,-0.088146411,-0.003343544
2013/4/25 00:00,-0.012757763,0,0.014113079,0.024160305,-0.003773327,0.010538713,0,0.033220005,-0.031452412,-0.00510872,-0.003627345
2013/4/26 00:00,-0.00853381,0,0.060887888,0.012967245,-0.054734805,-0.010479435,0,-0.009567526,-0.020210426,0.012222581,0.023340064
2013/5/2 00:00,-0.000163948,0,-0.047000789,-0.093025354,-0.046194485,-0.014960607,0,-0.023184325,-0.003495688,-0.027241436,-0.007557156
2013/5/3 00:00,0.01934902,0,0.039122336,0.043226115,0.036930975,0.025007541,0,0.067461093,0.020169467,0.01506756,0.003863803
2013/5/6 00:00,0.009088716,0,-0.007675489,0.062839231,0.048903981,0.012110748,0,0.043654883,0.011551746,0.049007191,0.01614641
2013/5/7 00:00,0.006296828,0,-0.047590289,-0.024479986,-0.013280522,0.024398344,0,-0.030887843,0.002951545,-0.033114043,0.002344029
2013/5/8 00:00,0.007049505,0,0.017659794,0.034879148,0.035769319,0.012405228,0,0.069244762,0.00115198,0.059446083,0.001566638
2013/5/9 00:00,-0.00865188,0,0.018379546,-0.014574231,-0.036127907,-0.006708627,0,-0.015201847,-0.018205384,-0.016311524,-0.001656979
2013/5/10 00:00,0.008172009,0,-0.006162694,0.016755295,0.039082248,0.023329533,0.040496028,0.042288482,0.017215455,0.062509607,0.010703678
2013/5/13 00:00,-0.010545369,0,-0.035999537,-0.014332476,0.042505603,0.011275546,0.005772812,-0.028961264,-0.023990553,-0.042665371,-0.003602253
2013/5/14 00:00,-0.011930327,0,0.004114846,-0.022381674,-0.007215451,-0.006438521,0,-0.020208903,-0.004233682,0.024357605,-0.002524439
2013/5/15 00:00,-0.000485398,0,-0.046603762,-0.027453184,-0.088254924,-0.028970042,0,-0.051566386,0.004406437,-0.046269665,-0.012078027
2013/5/16 00:00,0.021853501,0,-0.022488477,0.00356044,-0.001852764,0.01979291,0,-0.013294601,0.016161481,0.031390196,-0.001241003
2013/5/17 00:00,0.018851485,0,-0.016190659,0.028890079,0.059841954,0.018721473,0,0.062818882,-0.007216068,0.036304449,0.001083178
2013/5/20 00:00,0.00824069,0,-0.065728631,-0.020736885,-0.002053568,-0.003147996,0,-0.015601656,-0.0115476,-0.00340668,-0.002824179
2013/5/21 00:00,0.002236101,0,0.091869225,0.028408251,0.000279577,0.00975469,0,0.03800754,0.002846803,0.004618579,-0.000901043
2013/5/22 00:00,0.000923219,0,-0.005327213,0.019782945,0.032678164,0.003102008,0,0.000632769,0.00802066,0.032210057,-0.001645788
2013/5/23 00:00,-0.011990776,0,-0.024700073,-0.043462406,-0.06447288,-0.029715233,0,-0.103637051,-0.007968787,-5.48429E-05,-0.014675752
2013/5/24 00:00,0.006690524,0,0.012952285,0.025111281,0.00143804,0.003110695,0,0.023205216,0.005192149,0.009065893,0.000444371
2013/5/27 00:00,-0.005564142,0,0.012356006,-0.01143965,-0.064152578,-0.003855038,-0.072727273,-0.023275592,0.010335118,0.002112432,-0.001229047
2013/5/28 00:00,0.023158222,0,-0.010256452,0.000161687,-0.011821271,0.005539745,0,0.011144747,-0.001517351,0.007894408,0.010822504
2013/5/29 00:00,-0.002278596,0,-0.01805008,-0.005770034,-0.04714187,-0.006891478,0,-0.026922556,-0.000352081,0.067419488,-0.025819265
2013/5/30 00:00,-0.000837393,0,0.035516492,0.022983842,0.031653675,-0.01365616,0,0.001568942,0.008959277,-0.011642375,0.000282344
2013/5/31 00:00,-0.00952381,0,0.013549959,0.027798932,-0.071713824,-0.01133854,0.035260353,-0.001413048,-0.002724796,0.000596813,-0.005391213
2013/6/3 00:00,-0.001153846,0,-0.02863523,0.023267054,0.030649387,0.010233929,-0.006534653,0.023930665,-0.012762375,0.054786922,0.006621874
2013/6/4 00:00,-0.013246053,0,0.011441214,-0.00617336,0.011223766,0.028676449,0,0.007276357,-0.010261918,-0.085660263,0.004075889
2013/6/5 00:00,-0.003434012,0,-0.001843042,0.030945135,-0.002002588,0.012910214,0,0.008370405,-0.003289414,-0.003052896,0.004791026
2013/6/6 00:00,-0.007439893,0,-0.01546282,-0.026204952,-0.098376002,-0.013263729,0,-0.049000754,0.002945681,-0.028324735,-0.008372109
2013/6/7 00:00,-0.023039293,0,0.021201834,0.003094829,-0.008369308,0.002963941,0,0.030715518,0.006099733,0.045107,0.017383555
2013/6/13 00:00,-0.037473752,0,-0.042921145,-0.075562872,-0.009205246,0.003281658,0,-0.06856241,0.018748161,-0.034948479,-0.010581408
2013/6/14 00:00,0.005034402,0,-0.010149398,-0.004827906,-0.001459008,0.002748741,0,0.036422267,0.003015919,0.010548889,0.001158755
2013/6/17 00:00,0.000250459,0,0.007598539,0.015115589,0.034497708,0.0028455,0,0.023934436,-0.007002227,0.009092061,0.014026936
2013/6/18 00:00,0.003755947,0,-0.010029871,-0.031923006,0.004368374,-0.020581222,0,-0.004194973,-0.002273588,0.015617967,0.001065137
2013/6/19 00:00,-0.006932843,0,-0.00741121,0.002919303,0.013672977,0.008852425,0,0.003781947,0.006668616,-0.013422636,0.001344669
2013/6/20 00:00,-0.025653966,0,-0.065776577,-0.059516219,-0.085628346,-0.029157703,0,-0.054432306,-0.004434432,-0.00890408,-0.011410204
2013/6/21 00:00,-0.008805249,0,-0.070278122,0.002040956,0.006958525,-0.017205631,0,-0.020078875,-0.003839759,-0.114681392,-0.010005725
2013/6/24 00:00,-0.071154851,0,-0.03741703,-0.05762701,-0.054999903,-0.023576525,0.014468442,-0.075842088,0.006381816,-0.082432055,-0.001370194
2013/6/25 00:00,-0.00947023,0,0.009895567,0.022571055,0.027031674,0.025374007,0,0.054970551,0.006105006,0.068213288,0.012129598
2013/6/26 00:00,0.004543733,0,-0.067833681,-0.021926299,-0.040991015,-0.021051995,0,-0.062813944,0.000491657,-0.034919806,-0.001552306
2013/6/27 00:00,-0.00160196,0,-0.006858848,0.030874336,0.031032637,0.014059855,-0.049790878,0.020039065,-0.005476188,-0.030738472,-0.001307014
2013/6/28 00:00,0.023407268,0,-0.026485955,-0.012217907,0.000572017,-0.001564913,0,0.001255948,0.009570114,-0.03108559,-0.008760245
2013/7/1 00:00,-0.00239786,0,0.086069293,0.035525362,-0.010588532,0.011958462,0,0.044759246,0.001147355,-0.004543758,0.006459427
2013/7/2 00:00,-0.000924471,0,0.010500288,0.04817099,0.000773875,0.011535689,0,0.029667194,0.009818026,0.045559487,0.004261556
2013/7/3 00:00,-0.007125012,0,-0.0175401,-0.010646121,0.004952056,0.007410304,0,0.00490606,0.002204501,0.007427353,-0.000998349
2013/7/4 00:00,0.011649581,0,0.004858276,-0.020397175,0.025480727,-0.000710732,0,0.011066444,0.009217827,-0.003157221,-0.018284074
2013/7/5 00:00,0.001197605,0,-0.030938025,-0.025785583,0.003732788,-0.00622037,0,-0.032334987,0.005065428,-0.002458295,-0.002429239
2013/7/8 00:00,-0.020610968,0,-0.044770664,-0.024736561,-0.025343164,-0.011058308,0,-0.041812047,-0.012248444,-0.050604541,-0.007681382
2013/7/9 00:00,-0.000751597,0,0.059883548,0.017478666,-0.012165866,-0.010971409,0,0.019308705,0.003384217,0.074418078,0.002836667
2013/7/10 00:00,0.036103798,0,-0.01545243,-0.00407942,0.066811098,0.020007749,0,0.022331646,0.012504933,0.011770451,-0.009705731
2013/7/11 00:00,0.053085299,0,0.075239105,0.075057502,0.023075146,0.01822335,0,0.088814745,-0.000420168,0.042468294,0.007987102
2013/7/12 00:00,-0.018957346,0,-0.020670436,-0.038613074,-0.009940135,-0.006428536,-0.005656566,-0.045877361,-0.005556828,-0.042106464,-0.009524162
2013/7/15 00:00,0.006324111,0,0.012687022,0.008199176,-0.016707023,-0.008340077,0,-0.010166835,-0.002671309,-0.073548214,0.001187613
2013/7/16 00:00,0.005935236,0,-0.00418262,0.009249895,0.009606786,0.00440134,0.007142857,0.014786803,-0.030981589,0.013997446,-0.00622878
2013/7/17 00:00,-0.009804772,0,0.004718698,-0.013925277,0.037549949,0.017587584,0,0.038983368,-0.000843882,-0.00858555,0.000415196
2013/7/18 00:00,-0.015281336,0,-0.037770633,-0.01474242,0.008645342,-0.001334267,0,0.027981281,-0.000844595,0.022339518,0.005779824
2013/7/19 00:00,-0.033458916,0,0.008360991,-0.005116846,0.018858365,-0.004369252,0,0.013041006,-0.006696844,-0.054352166,-0.001014243
2013/7/22 00:00,0.006032483,0,0.049950643,0.031647936,-0.001679554,-0.007839315,0,0.031252589,0.004501716,-0.000459505,0.014001354
2013/7/23 00:00,0.034594096,0,0.016263877,0.000333255,0.012085717,0.00218605,0,-0.016597797,0.003014481,0.05512029,-0.003204493
2013/7/24 00:00,-0.004725814,0,0.00875811,0.004640106,-0.007522457,0.002909091,0,0.02368015,0.004049977,-0.049947268,0.002353541
2013/7/25 00:00,-0.010123634,0,-0.023818861,0.003966804,-0.008595718,-0.004371683,0,-0.008516515,0.002069532,-0.082079264,0.003050765
2013/7/26 00:00,-0.008055028,0,0.006267151,-0.020268163,-0.015344903,-0.022653837,0,-0.020847987,-0.007328782,-0.209689476,-0.013574145
2013/7/29 00:00,-0.012956204,0,-0.033446751,-0.036219588,-0.0350199,-0.015554471,0,-0.03908734,-0.015568054,0.011096002,-0.004729151
2013/7/30 00:00,0.002126086,0,-0.001513137,-0.011440886,-0.003856527,0.00072196,0,0.015876943,-0.005568524,-0.013808518,0.011465533
2013/7/31 00:00,-0.001475879,0,0.018979078,0.001563622,0.017018826,0.009682129,0,0.048835167,0.030795737,0.043035783,0.000739597
2013/8/1 00:00,0.036581986,0,-0.021306651,0.036230174,0.021491443,0.015654954,0,0.025968503,-0.017504652,0.007180737,0.00961502
2013/8/2 00:00,-0.001871491,0,-0.037990531,-0.001696817,0.024778267,0.005139136,0,-0.011500882,0.002047345,0.025958009,0.002638937
2013/8/5 00:00,0.011517857,0,0.047564877,0.01078609,0.008155502,0.004424779,0,0.031838979,-0.007535069,-0.017433555,0.012516519
2013/8/6 00:00,0.005737488,0,-0.026766932,8.26444E-05,-0.005843606,-0.0065844,0,0.011002111,-0.008004583,-0.005963642,-0.005344212
2013/8/7 00:00,-0.00895208,0,-0.015936774,-0.006670543,0.011978389,0.010219983,-0.077769347,-0.037498642,-0.021865552,-0.105635674,-0.005589349
2013/8/8 00:00,0.003099539,0,0.021591992,0.04734873,0.058834895,0.013110219,0,0.046958587,0.00472059,0.041724009,0.010343198
2013/8/9 00:00,0.010064448,0,0.031997325,0.022230948,0.030533618,0.000683186,0,0.009299211,0.017566873,0.036541852,-0.001724812
2013/8/12 00:00,0.026308889,0,0.069849711,0.046345411,0.090834279,0.019313305,0,0.030639445,0.000826349,0.058269174,0.012196397
2013/8/13 00:00,0.002640095,0,0.02855441,-0.004597834,0.046651115,0.005176276,0,0.038612637,-0.01860982,0.139151981,0.008673296
2013/8/14 00:00,-0.000679406,0,-0.02517665,-0.012479176,-0.020902686,-0.013148283,0,-0.036471844,-0.015270513,-0.059976628,0.001369407
2013/8/15 00:00,-0.010113028,0,0.044662222,0.023020035,0.006396579,-0.006623787,0,0.011029159,0.016717162,0.065045396,0.005358561
2013/8/16 00:00,-0.018629808,0,0.059009014,0.065164235,-0.029549366,-0.004174583,0,0.032206251,0.031202401,0.040921481,0.005522682
2013/8/19 00:00,0.018895985,0,0.014498112,-0.003940834,0.017543802,0.019029964,0,-0.014323597,0.006574364,0.039337604,-0.011237548
2013/8/20 00:00,-0.008929338,0,-0.037542936,-0.047847709,0.007772294,-0.02183271,0,-0.050593896,-0.040005037,-0.044758212,-0.002583659
2013/8/21 00:00,0.00233908,0,0.021493316,0.018922742,0.002129567,-0.002156954,0,0.004774751,-0.016351363,0.011024107,-0.010491648
2013/8/22 00:00,-0.002160761,0,-0.00419894,0.010672599,-0.015770606,-0.005111911,0,0.015736322,0.00172117,0.002033304,-0.020554045
2013/8/23 00:00,-0.01290602,0,0.020354002,-0.000695255,0.047569619,0.002164742,0,0.011379479,-0.00258872,-0.005660544,0.000563274
2013/8/26 00:00,0.026676027,0,0.069589636,0.026452349,0.014461026,0.018708899,0,0.057132216,0.014896074,0.276421518,0.032997337
2013/8/27 00:00,-0.000683761,0,0.004552166,-0.021787835,-0.005638117,0,0,0.02118564,-0.001443305,0.049424208,-0.003903876
2013/8/28 00:00,-0.006671228,0,0.048023133,-0.021441811,-0.091735134,-0.025334131,0,-0.027427464,-0.007556485,-0.079493034,0.000661548
2013/8/29 00:00,-0.003444119,0,-0.053885279,-0.012696744,-0.024285847,-0.017879894,0,-0.008578352,-0.005802325,-0.07023686,-0.00753448
2013/8/30 00:00,-0.005443235,0,-0.020999297,-0.034307864,-0.00321568,-0.009543841,0,-0.01974693,0.014391357,-0.051716589,-0.008461269
2013/9/2 00:00,0.011727912,0,0.024330791,0.029865294,0.079614273,0.008814025,0,0.047811568,0.0053381,0.100059326,-0.000726172
2013/9/3 00:00,0.008500773,0,-0.007693611,-0.018581674,-0.025454547,-0.005037397,0,8.40808E-05,0.008828372,-0.020879481,0.015614658
2013/9/4 00:00,-0.002724564,0,0.003277493,-0.020491866,-0.009792909,-0.00805172,0,-0.021737876,0.000331253,-0.050373226,-0.001866969
2013/9/5 00:00,-0.000341501,0,-0.041080963,-0.025294678,0.010442575,0.002313476,0,0.025055446,0.008778872,-0.024344779,0.000120571
2013/9/6 00:00,0.005722094,0,-0.009160088,0.006579468,-0.018012201,0.00290828,0,-0.001438491,0.003754201,0.083868627,0.024117527
2013/9/9 00:00,0.030994114,0,0.03238707,0.029885923,0.034379973,0.004348703,0.008501594,0.030245201,0.004585195,-0.021348684,0.007353846
2013/9/10 00:00,0.014843357,0,-0.023538599,-0.02662585,-0.020480394,-0.005933986,0,-0.024538664,-0.004015619,-0.105035516,-0.003627574
2013/9/11 00:00,0.000716232,0,-0.019213975,0.002553972,-0.00067889,0.009645049,0,-0.003136126,-0.004476155,0.049365749,-0.003849252
2013/9/12 00:00,0.010498883,0,-0.032592339,-0.028829252,-0.036286936,-0.010274594,0,-0.027381278,0,-0.016625101,2.49479E-05
2013/9/13 00:00,-0.002092542,0,-0.063251304,0.019194522,-0.037675783,-0.002234818,0,-0.001544935,0.009601769,0.015168357,-0.000751893
2013/9/16 00:00,-0.006168127,0,0.004912441,-0.03567055,-0.006934461,-0.008858,0,-0.036492325,0.013328102,-0.09356008,-0.014686691
2013/9/17 00:00,-0.01168077,0,0.002850453,-0.00622924,0.010886091,-0.012490816,0,0.014536357,-0.013800133,0.009907969,-0.002967079
2013/9/18 00:00,-0.002752928,0,-0.015513627,0.010671155,0.009055141,-0.011243386,0,0.027714243,0.003278582,0.004282939,-0.00394244
2013/9/23 00:00,0.014494263,0,0.009772161,0.015441305,0.021506211,0.005999399,0,0.03191918,0.002992499,-0.025374048,0.00358717
2013/9/24 00:00,-0.008369112,0,-0.002612529,-0.003857656,-0.019925052,-0.008278817,0,-0.018415052,-0.013274719,0.055039559,0.006052769
2013/9/25 00:00,-0.004706651,0,0.005955192,0.005045652,0.008220561,-0.00451509,0,-0.001286746,-0.020282345,-0.014787759,0.00701227
2013/9/26 00:00,-0.016379329,0,0.001098144,0.015241262,-0.019146487,-0.00681821,0,0.014588205,0.029389868,-3.71551E-05,0.000149934
2013/9/27 00:00,0.000705226,0,-0.012519438,-0.000405623,-0.06030387,-0.014285714,0.022829341,-0.018699111,-0.006557622,-0.029564621,-0.004742979
2013/9/30 00:00,0.005899297,0,0.020823637,0.019628572,-0.02133785,-0.006864989,0.015367728,-0.034593334,-0.009973041,0.038169267,0.002872991
2013/10/8 00:00,0.012086888,0,0.020650711,-0.014522531,-0.013421722,0.007678136,0.055853198,0.036662202,0.001535437,0.069126245,0.010240119
2013/10/9 00:00,0.006437619,0,-0.009004214,-0.010506544,-0.016177223,0.008399285,-0.000730727,-0.005437367,-0.008729885,0.019193898,0.006353802
2013/10/10 00:00,-0.011523181,0,-0.02793177,0.001682986,-0.000878263,0.000780181,-0.049318,-0.00179669,0.007998481,-0.007943991,0.0170441
2013/10/11 00:00,0.014596676,0,-0.026708531,0.018739591,0.001200476,-0.000772626,-0.050562418,0.017752007,-0.000663321,-0.039355821,-0.000394771
2013/10/14 00:00,-0.000688717,0,-0.018520939,0.031859977,0.058300374,0.001552827,-0.026619107,0.041470374,0.00976043,0.031231603,-3.30708E-05
2013/10/15 00:00,-0.004803651,0,-0.015729036,-0.025257189,-0.009930125,-0.001544646,0.006071429,-0.016960383,-0.006002519,-0.014636715,0.009247835
2013/10/16 00:00,-0.013538322,0,0.023484383,0.000325602,-0.027197125,-0.002972457,0.000709975,-0.019269065,0.002889493,-0.001754759,-0.007709276
2013/10/17 00:00,-0.008997918,0,-0.021000548,-0.004737173,-0.006679763,-0.009139471,-0.003547357,-0.049227412,0.002274367,0.001688304,-0.010717079
2013/10/18 00:00,0.003648638,0,0.068177547,0.021817516,0.041432198,-0.003058104,0.001067996,0.009920079,-0.00304999,0.04351273,-0.001149646
2013/10/21 00:00,0.02098541,0,0.013948572,0.019526377,0.011023038,0.012268173,-0.053861611,0.005955488,0.001003991,0.047322659,0.010976922
2013/10/22 00:00,-0.009187442,0,-0.007648683,-0.00180267,-0.051099682,-0.016829467,0.002146691,-0.047084192,-0.001777978,-0.041890933,-0.006791346
2013/10/23 00:00,-0.01069363,0,0.03419875,-0.007891569,-0.029113617,-0.004540939,-0.025098386,-0.016826723,-0.002925023,0.030570785,-0.010718575
2013/10/24 00:00,-0.007799776,0,0.003573913,-0.011883307,-0.06114375,-0.004610978,-0.011789925,0.025672192,0.008865325,-0.020309016,0.000215228
2013/10/25 00:00,-0.01768459,0,-0.019846814,-0.024555855,-0.044829432,-0.016895836,0.027599964,-0.071146322,-0.015728817,-0.051440328,-0.010185804
2013/10/28 00:00,0.001078736,0,0.005643303,0.029360326,0.015191495,0.00777605,-0.007170435,-0.010951151,-0.006704635,-0.019415464,-0.003882037
2013/10/29 00:00,0.000174005,0,0.005456562,0.010166735,-0.000349667,0.007726536,0.050398429,0.032813207,-0.006289663,-0.009155296,-0.000463144
2013/10/30 00:00,0.010350385,0,0.002828043,0.015444346,0.027619827,-6.85263E-05,-0.055448968,0.035433926,-0.001242991,0.073239624,0.003589243
2013/10/31 00:00,-0.002377305,0,-0.025259427,-0.033198184,-0.024538324,0.006741762,0.041898885,-0.039341841,-0.002593268,-0.005661655,0.00928278
2013/11/1 00:00,0.005392022,0,-0.021155747,0.023706718,0.0541757,0.000721613,0.00684438,0.021643788,-0.016040273,0.038714109,0.003131524
2013/11/4 00:00,-0.005268427,0,-0.015260384,-0.024330507,-0.022995956,-0.000685009,-0.002862254,-0.017777746,0.010105006,0.023205253,-0.003033323
2013/11/5 00:00,-0.002778061,0,0.000540511,-0.009146574,-0.015701655,-9.23446E-05,-0.007383966,-0.001129126,0.016872882,-0.024032975,0.00537081
2013/11/6 00:00,-0.014047778,0,0.000858755,-0.003681539,-0.014831853,-0.012245147,-0.010981226,-0.016832307,-0.000180836,-0.049569635,-0.006906189
2013/11/7 00:00,-0.006315214,0,0.010846096,-0.002267753,0.026683611,0.002339178,0.000358166,0.0059091,0.005410539,0.020237791,-0.002660934
2013/11/8 00:00,-0.02203359,0,-0.013154897,-0.005151343,-0.041722538,-0.002903542,0.002148228,-0.017927361,-0.005903641,-0.020214894,0.002993223
2013/11/11 00:00,-0.002627963,-0.008802817,-0.031044121,-0.001694049,0.009454915,-0.003761802,-0.001071811,0.024884289,-5.36536E-05,0.003877965,-0.000688462
2013/11/12 00:00,0.009767825,0.002537427,-0.009902844,-0.018826821,0.017167767,-5.77873E-05,0.001788269,0.007654389,0.000398601,0.025395217,-0.006929994
2013/11/13 00:00,-0.019373448,0.0002531,-0.021495056,-0.031596229,0.000925433,-0.002293578,0.00535523,-0.003354094,0.000955257,0.033181679,0.004757955
2013/11/14 00:00,0.001864988,0.001265182,0.014791292,0.004574597,-0.01351931,-0.007107732,0.003196023,0.01420787,0.018333014,0.002857321,0.004089527
2013/11/15 00:00,0.017408378,0.014152135,-0.001558586,-0.015238311,-0.035885373,-0.00695775,0.001415929,-0.016684294,0.012209402,-0.019473581,-0.019232435
2013/11/18 00:00,0.030633062,0.003987042,0.000863709,0.010292067,0.005504651,-0.004576123,0.046276984,0.026320985,-0.011232751,-0.04822041,-0.018036091
2013/11/19 00:00,-0.004566633,-0.001489203,-0.023743566,-0.027005767,0.037756585,0.010795864,-0.022800034,-0.002314306,0.010517044,-0.016665527,0.001443209
2013/11/20 00:00,0.007882097,0.003231419,0.013436804,0.029286552,0.02597922,0.002368528,0.021079466,0.028714297,0.006811861,0.008293781,0.008992075
2013/11/21 00:00,-0.003081939,-0.006442022,-0.039831818,-0.015220745,-0.042891064,-0.003807856,0.0452644,-0.003359504,0.000622963,0.023531274,0.000336981
2013/11/22 00:00,-0.000788879,0.001995012,0,0.005896175,0.003483402,0.017790787,0.024373259,0.032666375,0.016423424,0.03206547,-0.005828569
2013/11/25 00:00,-0.010293447,0.037332006,-0.023637726,-0.006166802,-0.009979861,0.006116208,-0.042346483,-0.008321429,-0.013569409,0.014856051,-0.006756626
2013/11/26 00:00,0.001057528,-0.001439539,0.035229899,0.009284037,0.029180154,0.004581434,0.051132446,0.021669876,0.010864964,-0.061093804,0.002435124
2013/11/27 00:00,0.017422641,-0.005766458,-0.009194627,-0.005968253,-0.023707869,-0.005333714,0.027191987,-0.000300937,-0.000632338,0.061194818,0.002391228
2013/11/28 00:00,0.013828617,0.008699855,-0.008778553,-0.01813294,0.020956738,-0.005315772,0.003039514,0.015951868,-0.007611359,-0.028354663,0.005158455
2013/11/29 00:00,0.003538584,-0.000479157,0.000891965,0.001106026,0.000280851,0.000744079,0.027067461,0.035781114,0.002883771,0.035395554,0.001910229
2013/12/2 00:00,-0.014855971,-0.002396932,0.010181406,0.004756982,0.016154018,0.009171193,-0.024883669,0.012023196,0.001489429,0.01234443,-0.003695999
